Fretboard Notes and Frequencies © 2010-2021 by Gary J. Teixeira Jr.

You may contact the writer of this document at: ambientmine@protonmail.com

-24 Frets
    S  6        5       4        3       2        1
    
    0  E1  20  A2  27   D2  36   G2  48  B3  61   E3  82
    21 G5  391 B6  493 E6  659 A7  880  C#7 1108 G7  1479
    22 G#5 415 C6  523 F6  698 Bb7 932  D7  1174 G#7 1567
    23 A6  440 C#6 554 F#6 739 B7  987  D#7 1244 A8  1760
    24 Bb6 466 D6  587 G6  783 C7  1046 E7  1318 Bb8 1864

+6 Frets    
    S  6       5       4       3        2        1
    
    0  Bb4 116 D#4 155 G#4 207 C#5 277  F5  349  Bb6 466
    1  B4  123 E4  164 A5  220 D5  293  F#5 369  B6  493
    2  C4  130 F4  174 Bb5 233 D#5 311  G5  391  C6  523
    3  C#4 138 F#4 184 B5  246 E5  329  G#5 415  C#6 554
    4  D4  146 G4  195 C5  261 F5  349  A6  440  D6  587
    5  D#4 155 G#4 207 C#5 277 F#5 369  Bb6 466  D#6 622
    6  E4  164 A5  220 D5  293 G5  391  B6  493  E6  659
    7  F4  174 Bb5 233 D#5 311 G#5 415  C6  523  F6  698
    8  G4  184 B5  246 E5  329 A6  440  C#6 554  F#6 739
    9  G#4 195 C5  261 F5  349 Bb6 466  D6  587  G6  783
    10 A5  220 C#5 277 F#5 369 B6  493  D#6 622  G#6 830
    11 Bb5 233 D5  293 G5  391 C6  523  E6  659  A7  880
    12 B5  246 D#5 311 G#5 415 C#6 554  F6  698  Bb7 932
    13 C5  261 E5  329 A6  440 D6  587  F#6 739  B7  987
    14 C#5 277 F5  349 Bb6 466 D#6 622  G6  783  C7  1046
    15 D5  293 F#5 369 B6  493 E6  659  G#6 830  C#7 1108
    16 D#5 311 G5  391 C6  523 F6  698  A7  880  D7  1174
    17 E5  329 G#5 415 C#6 554 F#6 739  Bb7 932  D#7 1244
    18 F5  349 A6  440 D6  587 G6  783  B7  987  F7  1318
    19 F#5 369 Bb6 466 D#6 622 G#6 830  C7  1046 F#7 1396
    20 G5  391 B6  493 E6  659 A7  880  C#7 1108 G7  1479
    21 G#5 415 C6  523 F6  698 Bb7 932  D7  1174 G#7 1567
    22 A6  440 C#6 554 F#6 739 B7  987  D#7 1244 A8  1760
    23 Bb6 466 D6  587 G6  783 C7  1046 E7  1318 Bb8 1864
    24 B6  493 D#6 622 G#6 830 C#7 1108 F7  1396 B8  1975

+7 Frets    
    S  6       5       4       3        2        1
    
    0  B4  123 E4  164 A5  220 D5  293  F#5 369  B6  493
    1  C4  130 F4  174 Bb5 233 D#5 311  G5  391  C6  523
    2  C#4 138 F#4 184 B5  246 E5  329  G#5 415  C#6 554
    3  D4  146 G4  195 C5  261 F5  349  A6  440  D6  587
    4  D#4 155 G#4 207 C#5 277 F#5 369  Bb6 466  D#6 622
    5  E4  164 A5  220 D5  293 G5  391  B6  493  E6  659
    6  F4  174 Bb5 233 D#5 311 G#5 415  C6  523  F6  698
    7  G4  184 B5  246 E5  329 A6  440  C#6 554  F#6 739
    8  G#4 195 C5  261 F5  349 Bb6 466  D6  587  G6  783
    9  A5  220 C#5 277 F#5 369 B6  493  D#6 622  G#6 830
    10 Bb5 233 D5  293 G5  391 C6  523  E6  659  A7  880
    11 B5  246 D#5 311 G#5 415 C#6 554  F6  698  Bb7 932
    12 C5  261 E5  329 A6  440 D6  587  F#6 739  B7  987
    13 C#5 277 F5  349 Bb6 466 D#6 622  G6  783  C7  1046
    14 D5  293 F#5 369 B6  493 E6  659  G#6 830  C#7 1108
    15 D#5 311 G5  391 C6  523 F6  698  A7  880  D7  1174
    16 E5  329 G#5 415 C#6 554 F#6 739  Bb7 932  D#7 1244
    17 F5  349 A6  440 D6  587 G6  783  B7  987  F7  1318
    18 F#5 369 Bb6 466 D#6 622 G#6 830  C7  1046 F#7 1396
    19 G5  391 B6  493 E6  659 A7  880  C#7 1108 G7  1479
    20 G#5 415 C6  523 F6  698 Bb7 932  D7  1174 G#7 1567
    21 A6  440 C#6 554 F#6 739 B7  987  D#7 1244 A8  1760
    22 Bb6 466 D6  587 G6  783 C7  1046 E7  1318 Bb8 1864
    23 B6  493 D#6 622 G#6 830 C#7 1108 F7  1396 B8  1975
    24 C6  523 E6  659 A7  880 D7  1174 F#7 1479 C8  2093

+8 Frets    
    S  6       5       4       3        2        1
    
    0  C4  130 F4  174 Bb5 233 D#5 311  G5  391  C6  523
    1  C#4 138 F#4 184 B5  246 E5  329  G#5 415  C#6 554
    2  D4  146 G4  195 C5  261 F5  349  A6  440  D6  587
    3  D#4 155 G#4 207 C#5 277 F#5 369  Bb6 466  D#6 622
    4  E4  164 A5  220 D5  293 G5  391  B6  493  E6  659
    5  F4  174 Bb5 233 D#5 311 G#5 415  C6  523  F6  698
    6  G4  184 B5  246 E5  329 A6  440  C#6 554  F#6 739
    7  G#4 195 C5  261 F5  349 Bb6 466  D6  587  G6  783
    8  A5  220 C#5 277 F#5 369 B6  493  D#6 622  G#6 830
    9  Bb5 233 D5  293 G5  391 C6  523  E6  659  A7  880
    10 B5  246 D#5 311 G#5 415 C#6 554  F6  698  Bb7 932
    11 C5  261 E5  329 A6  440 D6  587  F#6 739  B7  987
    12 C#5 277 F5  349 Bb6 466 D#6 622  G6  783  C7  1046
    13 D5  293 F#5 369 B6  493 E6  659  G#6 830  C#7 1108
    14 D#5 311 G5  391 C6  523 F6  698  A7  880  D7  1174
    15 E5  329 G#5 415 C#6 554 F#6 739  Bb7 932  D#7 1244
    16 F5  349 A6  440 D6  587 G6  783  B7  987  F7  1318
    17 F#5 369 Bb6 466 D#6 622 G#6 830  C7  1046 F#7 1396
    18 G5  391 B6  493 E6  659 A7  880  C#7 1108 G7  1479
    19 G#5 415 C6  523 F6  698 Bb7 932  D7  1174 G#7 1567
    20 A6  440 C#6 554 F#6 739 B7  987  D#7 1244 A8  1760
    21 Bb6 466 D6  587 G6  783 C7  1046 E7  1318 Bb8 1864
    22 B6  493 D#6 622 G#6 830 C#7 1108 F7  1396 B8  1975
    23 C6  523 E6  659 A7  880 D7  1174 F#7 1479 C8  2093
    24 C#6 554 F6  698 Bb7 932 D#7 1244 G7  1567 C#6 2217

+9 Frets    
    S  6       5       4       3        2        1
    
    0  C#4 138 F#4 184 B5  246 E5  329  G#5 415  C#6 554
    1  D4  146 G4  195 C5  261 F5  349  A6  440  D6  587
    2  D#4 155 G#4 207 C#5 277 F#5 369  Bb6 466  D#6 622
    3  E4  164 A5  220 D5  293 G5  391  B6  493  E6  659
    4  F4  174 Bb5 233 D#5 311 G#5 415  C6  523  F6  698
    5  G4  184 B5  246 E5  329 A6  440  C#6 554  F#6 739
    6  G#4 195 C5  261 F5  349 Bb6 466  D6  587  G6  783
    7  A5  220 C#5 277 F#5 369 B6  493  D#6 622  G#6 830
    8  Bb5 233 D5  293 G5  391 C6  523  E6  659  A7  880
    9  B5  246 D#5 311 G#5 415 C#6 554  F6  698  Bb7 932
    10 C5  261 E5  329 A6  440 D6  587  F#6 739  B7  987
    11 C#5 277 F5  349 Bb6 466 D#6 622  G6  783  C7  1046
    12 D5  293 F#5 369 B6  493 E6  659  G#6 830  C#7 1108
    13 D#5 311 G5  391 C6  523 F6  698  A7  880  D7  1174
    14 E5  329 G#5 415 C#6 554 F#6 739  Bb7 932  D#7 1244
    15 F5  349 A6  440 D6  587 G6  783  B7  987  F7  1318
    16 F#5 369 Bb6 466 D#6 622 G#6 830  C7  1046 F#7 1396
    17 G5  391 B6  493 E6  659 A7  880  C#7 1108 G7  1479
    18 G#5 415 C6  523 F6  698 Bb7 932  D7  1174 G#7 1567
    19 A6  440 C#6 554 F#6 739 B7  987  D#7 1244 A8  1760
    20 Bb6 466 D6  587 G6  783 C7  1046 E7  1318 Bb8 1864
    21 B6  493 D#6 622 G#6 830 C#7 1108 F7  1396 B8  1975
    22 C6  523 E6  659 A7  880 D7  1174 F#7 1479 C8  2093
    23 C#6 554 F6  698 Bb7 932 D#7 1244 G7  1567 C#8 2217
    24 D6  587 F#6 739 B7  987 E7  1318 G#7 1661 D8  2349  

+10 Frets    
    S  6       5       4        3        2        1
    
    0  D4  146 G4  195 C5  261  F5  349  A6  440  D6  587
    1  D#4 155 G#4 207 C#5 277  F#5 369  Bb6 466  D#6 622
    2  E4  164 A5  220 D5  293  G5  391  B6  493  E6  659
    3  F4  174 Bb5 233 D#5 311  G#5 415  C6  523  F6  698
    4  G4  184 B5  246 E5  329  A6  440  C#6 554  F#6 739
    5  G#4 195 C5  261 F5  349  Bb6 466  D6  587  G6  783
    6  A5  220 C#5 277 F#5 369  B6  493  D#6 622  G#6 830
    7  Bb5 233 D5  293 G5  391  C6  523  E6  659  A7  880
    8  B5  246 D#5 311 G#5 415  C#6 554  F6  698  Bb7 932
    9  C5  261 E5  329 A6  440  D6  587  F#6 739  B7  987
    10 C#5 277 F5  349 Bb6 466  D#6 622  G6  783  C7  1046
    11 D5  293 F#5 369 B6  493  E6  659  G#6 830  C#7 1108
    13 D#5 311 G5  391 C6  523  F6  698  A7  880  D7  1174
    13 E5  329 G#5 415 C#6 554  F#6 739  Bb7 932  D#7 1244
    14 F5  349 A6  440 D6  587  G6  783  B7  987  F7  1318
    15 F#5 369 Bb6 466 D#6 622  G#6 830  C7  1046 F#7 1396
    16 G5  391 B6  493 E6  659  A7  880  C#7 1108 G7  1479
    17 G#5 415 C6  523 F6  698  Bb7 932  D7  1174 G#7 1567
    18 A6  440 C#6 554 F#6 739  B7  987  D#7 1244 A8  1760
    19 Bb6 466 D6  587 G6  783  C7  1046 E7  1318 Bb8 1864
    20 B6  493 D#6 622 G#6 830  C#7 1108 F7  1396 B8  1975
    21 C6  523 E6  659 A7  880  D7  1174 F#7 1479 C8  2093
    22 C#6 554 F6  698 Bb7 932  D#7 1244 G7  1567 C#8 2217
    23 D6  587 F#6 739 B7  987  E7  1318 G#7 1661 D8  2349 
    24 D#6 622 G6  783 C7  1046 F7  1396 A8  1760 D#8 2489

+11 Frets    
    S  6       5       4        3        2        1
    
    0  D#4 155 G#4 207 C#5 277  F#5 369  Bb6 466  D#6 622
    1  E4  164 A5  220 D5  293  G5  391  B6  493  E6  659
    2  F4  174 Bb5 233 D#5 311  G#5 415  C6  523  F6  698
    3  G4  184 B5  246 E5  329  A6  440  C#6 554  F#6 739
    4  G#4 195 C5  261 F5  349  Bb6 466  D6  587  G6  783
    5  A5  220 C#5 277 F#5 369  B6  493  D#6 622  G#6 830
    6  Bb5 233 D5  293 G5  391  C6  523  E6  659  A7  880
    7  B5  246 D#5 311 G#5 415  C#6 554  F6  698  Bb7 932
    8  C5  261 E5  329 A6  440  D6  587  F#6 739  B7  987
    9  C#5 277 F5  349 Bb6 466  D#6 622  G6  783  C7  1046
    10 D5  293 F#5 369 B6  493  E6  659  G#6 830  C#7 1108
    11 D#5 311 G5  391 C6  523  F6  698  A7  880  D7  1174
    12 E5  329 G#5 415 C#6 554  F#6 739  Bb7 932  D#7 1244
    13 F5  349 A6  440 D6  587  G6  783  B7  987  F7  1318
    14 F#5 369 Bb6 466 D#6 622  G#6 830  C7  1046 F#7 1396
    15 G5  391 B6  493 E6  659  A7  880  C#7 1108 G7  1479
    16 G#5 415 C6  523 F6  698  Bb7 932  D7  1174 G#7 1567
    17 A6  440 C#6 554 F#6 739  B7  987  D#7 1244 A8  1760
    18 Bb6 466 D6  587 G6  783  C7  1046 E7  1318 Bb8 1864
    19 B6  493 D#6 622 G#6 830  C#7 1108 F7  1396 B8  1975
    20 C6  523 E6  659 A7  880  D7  1174 F#7 1479 C8  2093
    21 C#6 554 F6  698 Bb7 932  D#7 1244 G7  1567 C#8 2217
    22 D6  587 F#6 739 B7  987  E7  1318 G#7 1661 D8  2349 
    23 D#6 622 G6  783 C7  1046 F7  1396 A8  1760 D#8 2489
    24 E6  659 G#6 830 C#7 1108 F#7 1479 Bb8 1864 E8  2637

+12 Frets    
    S  6       5       4        3        2        1
    
    0  E4  164 A5  220 D5  293  G5  391  B6  493  E6  659
    1  F4  174 Bb5 233 D#5 311  G#5 415  C6  523  F6  698
    2  G4  184 B5  246 E5  329  A6  440  C#6 554  F#6 739
    3  G#4 195 C5  261 F5  349  Bb6 466  D6  587  G6  783
    4  A5  220 C#5 277 F#5 369  B6  493  D#6 622  G#6 830
    5  Bb5 233 D5  293 G5  391  C6  523  E6  659  A7  880
    6  B5  246 D#5 311 G#5 415  C#6 554  F6  698  Bb7 932
    7  C5  261 E5  329 A6  440  D6  587  F#6 739  B7  987
    8  C#5 277 F5  349 Bb6 466  D#6 622  G6  783  C7  1046
    9  D5  293 F#5 369 B6  493  E6  659  G#6 830  C#7 1108
    10 D#5 311 G5  391 C6  523  F6  698  A7  880  D7  1174
    11 E5  329 G#5 415 C#6 554  F#6 739  Bb7 932  D#7 1244
    12 F5  349 A6  440 D6  587  G6  783  B7  987  F7  1318
    13 F#5 369 Bb6 466 D#6 622  G#6 830  C7  1046 F#7 1396
    14 G5  391 B6  493 E6  659  A7  880  C#7 1108 G7  1479
    15 G#5 415 C6  523 F6  698  Bb7 932  D7  1174 G#7 1567
    16 A6  440 C#6 554 F#6 739  B7  987  D#7 1244 A8  1760
    17 Bb6 466 D6  587 G6  783  C7  1046 E7  1318 Bb8 1864
    18 B6  493 D#6 622 G#6 830  C#7 1108 F7  1396 B8  1975
    19 C6  523 E6  659 A7  880  D7  1174 F#7 1479 C8  2093
    20 C#6 554 F6  698 Bb7 932  D#7 1244 G7  1567 C#8 2217
    21 D6  587 F#6 739 B7  987  E7  1318 G#7 1661 D8  2349 
    22 D#6 622 G6  783 C7  1046 F7  1396 A8  1760 D#8 2489
    23 E6  659 G#6 830 C#7 1108 F#7 1479 Bb8 1864 E8  2637
    24 F6  698 A7  880 D7  1174 G7  1567 B8  1975 F8  2793

+13 Frets    
    S  6       5       4        3        2        1
    
    0  F4  174 Bb5 233 D#5 311  G#5 415  C6  523  F6  698
    1  G4  184 B5  246 E5  329  A6  440  C#6 554  F#6 739
    2  G#4 195 C5  261 F5  349  Bb6 466  D6  587  G6  783
    3  A5  220 C#5 277 F#5 369  B6  493  D#6 622  G#6 830
    4  Bb5 233 D5  293 G5  391  C6  523  E6  659  A7  880
    5  B5  246 D#5 311 G#5 415  C#6 554  F6  698  Bb7 932
    6  C5  261 E5  329 A6  440  D6  587  F#6 739  B7  987
    7  C#5 277 F5  349 Bb6 466  D#6 622  G6  783  C7  1046
    8  D5  293 F#5 369 B6  493  E6  659  G#6 830  C#7 1108
    9  D#5 311 G5  391 C6  523  F6  698  A7  880  D7  1174
    10 E5  329 G#5 415 C#6 554  F#6 739  Bb7 932  D#7 1244
    11 F5  349 A6  440 D6  587  G6  783  B7  987  F7  1318
    12 F#5 369 Bb6 466 D#6 622  G#6 830  C7  1046 F#7 1396
    13 G5  391 B6  493 E6  659  A7  880  C#7 1108 G7  1479
    14 G#5 415 C6  523 F6  698  Bb7 932  D7  1174 G#7 1567
    15 A6  440 C#6 554 F#6 739  B7  987  D#7 1244 A8  1760
    16 Bb6 466 D6  587 G6  783  C7  1046 E7  1318 Bb8 1864
    17 B6  493 D#6 622 G#6 830  C#7 1108 F7  1396 B8  1975
    18 C6  523 E6  659 A7  880  D7  1174 F#7 1479 C8  2093
    19 C#6 554 F6  698 Bb7 932  D#7 1244 G7  1567 C#8 2217
    20 D6  587 F#6 739 B7  987  E7  1318 G#7 1661 D8  2349 
    21 D#6 622 G6  783 C7  1046 F7  1396 A8  1760 D#8 2489
    22 E6  659 G#6 830 C#7 1108 F#7 1479 Bb8 1864 E8  2637
    23 F6  698 A7  880 D7  1174 G7  1567 B8  1975 F8  2793
    24 F#6 739 Bb7 932 D#7 1244 G#7 1661 C8  2093 F#8 2959

+14 Frets
    S  6       5       4        3        2        1
    
    0  G4  184 B5  246 E5  329  A6  440  C#6 554  F#6 739
    1  G#4 195 C5  261 F5  349  Bb6 466  D6  587  G6  783
    2  A5  220 C#5 277 F#5 369  B6  493  D#6 622  G#6 830
    3  Bb5 233 D5  293 G5  391  C6  523  E6  659  A7  880
    4  B5  246 D#5 311 G#5 415  C#6 554  F6  698  Bb7 932
    5  C5  261 E5  329 A6  440  D6  587  F#6 739  B7  987
    6  C#5 277 F5  349 Bb6 466  D#6 622  G6  783  C7  1046
    7  D5  293 F#5 369 B6  493  E6  659  G#6 830  C#7 1108
    8  D#5 311 G5  391 C6  523  F6  698  A7  880  D7  1174
    9  E5  329 G#5 415 C#6 554  F#6 739  Bb7 932  D#7 1244
    10 F5  349 A6  440 D6  587  G6  783  B7  987  F7  1318
    11 F#5 369 Bb6 466 D#6 622  G#6 830  C7  1046 F#7 1396
    12 G5  391 B6  493 E6  659  A7  880  C#7 1108 G7  1479
    13 G#5 415 C6  523 F6  698  Bb7 932  D7  1174 G#7 1567
    14 A6  440 C#6 554 F#6 739  B7  987  D#7 1244 A8  1760
    15 Bb6 466 D6  587 G6  783  C7  1046 E7  1318 Bb8 1864
    16 B6  493 D#6 622 G#6 830  C#7 1108 F7  1396 B8  1975
    17 C6  523 E6  659 A7  880  D7  1174 F#7 1479 C8  2093
    18 C#6 554 F6  698 Bb7 932  D#7 1244 G7  1567 C#8 2217
    19 D6  587 F#6 739 B7  987  E7  1318 G#7 1661 D8  2349 
    20 D#6 622 G6  783 C7  1046 F7  1396 A8  1760 D#8 2489
    21 E6  659 G#6 830 C#7 1108 F#7 1479 Bb8 1864 E8  2637
    22 F6  698 A7  880 D7  1174 G7  1567 B8  1975 F8  2793
    23 F#6 739 Bb7 932 D#7 1244 G#7 1661 C8  2093 F#8 2959
    24 G6  783 B7  987 E7  1318 A8  1760 C#8 2217 G8  3135

+ 15 Frets
    S  6       5        4        3        2        1
    
    0  G#4 195 C5  261  F5  349  Bb6 466  D6  587  G6  783
    1  A5  220 C#5 277  F#5 369  B6  493  D#6 622  G#6 830
    2  Bb5 233 D5  293  G5  391  C6  523  E6  659  A7  880
    3  B5  246 D#5 311  G#5 415  C#6 554  F6  698  Bb7 932
    4  C5  261 E5  329  A6  440  D6  587  F#6 739  B7  987
    5  C#5 277 F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    6  D5  293 F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    7  D#5 311 G5  391  C6  523  F6  698  A7  880  D7  1174
    8  E5  329 G#5 415  C#6 554  F#6 739  Bb7 932  D#7 1244
    9  F5  349 A6  440  D6  587  G6  783  B7  987  F7  1318
    10 F#5 369 Bb6 466  D#6 622  G#6 830  C7  1046 F#7 1396
    11 G5  391 B6  493  E6  659  A7  880  C#7 1108 G7  1479
    12 G#5 415 C6  523  F6  698  Bb7 932  D7  1174 G#7 1567
    13 A6  440 C#6 554  F#6 739  B7  987  D#7 1244 A8  1760
    14 Bb6 466 D6  587  G6  783  C7  1046 E7  1318 Bb8 1864
    15 B6  493 D#6 622  G#6 830  C#7 1108 F7  1396 B8  1975
    16 C6  523 E6  659  A7  880  D7  1174 F#7 1479 C8  2093
    17 C#6 554 F6  698  Bb7 932  D#7 1244 G7  1567 C#8 2217
    18 D6  587 F#6 739  B7  987  E7  1318 G#7 1661 D8  2349
    19 D#6 622 G6  783  C7  1046 F7  1396 A8  1760 D#8 2489
    20 E6  659 G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8  2637
    21 F6  698 A7  880  D7  1174 G7  1567 B8  1975 F8  2793
    22 F#6 739 Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8 2959
    23 G6  783 B7  987  E7  1318 A8  1760 C#8 2217 G8  3135
    24 G#6 830 C7  1046 F7  1396 Bb8 1864 D8  2349 G#8 3322
    
+ 16 Frets
    S  6       5        4        3        2        1
    
    0  A5  220 C#5 277  F#5 369  B6  493  D#6 622  G#6 830
    1  Bb5 233 D5  293  G5  391  C6  523  E6  659  A7  880
    2  B5  246 D#5 311  G#5 415  C#6 554  F6  698  Bb7 932
    3  C5  261 E5  329  A6  440  D6  587  F#6 739  B7  987
    4  C#5 277 F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    5  D5  293 F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    6  D#5 311 G5  391  C6  523  F6  698  A7  880  D7  1174
    7  E5  329 G#5 415  C#6 554  F#6 739  Bb7 932  D#7 1244
    8  F5  349 A6  440  D6  587  G6  783  B7  987  F7  1318
    9  F#5 369 Bb6 466  D#6 622  G#6 830  C7  1046 F#7 1396
    10 G5  391 B6  493  E6  659  A7  880  C#7 1108 G7  1479
    11 G#5 415 C6  523  F6  698  Bb7 932  D7  1174 G#7 1567
    12 A6  440 C#6 554  F#6 739  B7  987  D#7 1244 A8  1760
    13 Bb6 466 D6  587  G6  783  C7  1046 E7  1318 Bb8 1864
    14 B6  493 D#6 622  G#6 830  C#7 1108 F7  1396 B8  1975
    15 C6  523 E6  659  A7  880  D7  1174 F#7 1479 C8  2093
    16 C#6 554 F6  698  Bb7 932  D#7 1244 G7  1567 C#8 2217
    17 D6  587 F#6 739  B7  987  E7  1318 G#7 1661 D8  2349
    18 D#6 622 G6  783  C7  1046 F7  1396 A8  1760 D#8 2489
    19 E6  659 G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8  2637
    20 F6  698 A7  880  D7  1174 G7  1567 B8  1975 F8  2793
    21 F#6 739 Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8 2959
    22 G6  783 B7  987  E7  1318 A8  1760 C#8 2217 G8  3135
    23 G#6 830 C7  1046 F7  1396 Bb8 1864 D8  2349 G#8 3322
    24 A7  880 C#7 1108 F#7 1479 B8  1975 D#8 2489 A9  3520

+ 17 Frets
    S  6       5        4        3        2        1
    
    0  Bb5 233 D5  293  G5  391  C6  523  E6  659  A7  880
    1  B5  246 D#5 311  G#5 415  C#6 554  F6  698  Bb7 932
    2  C5  261 E5  329  A6  440  D6  587  F#6 739  B7  987
    3  C#5 277 F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    4  D5  293 F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    5  D#5 311 G5  391  C6  523  F6  698  A7  880  D7  1174
    6  E5  329 G#5 415  C#6 554  F#6 739  Bb7 932  D#7 1244
    7  F5  349 A6  440  D6  587  G6  783  B7  987  F7  1318
    8  F#5 369 Bb6 466  D#6 622  G#6 830  C7  1046 F#7 1396
    9  G5  391 B6  493  E6  659  A7  880  C#7 1108 G7  1479
    10 G#5 415 C6  523  F6  698  Bb7 932  D7  1174 G#7 1567
    11 A6  440 C#6 554  F#6 739  B7  987  D#7 1244 A8  1760
    12 Bb6 466 D6  587  G6  783  C7  1046 E7  1318 Bb8 1864    
    13 B6  493 D#6 622  G#6 830  C#7 1108 F7  1396 B8  1975
    14 C6  523 E6  659  A7  880  D7  1174 F#7 1479 C8  2093
    15 C#6 554 F6  698  Bb7 932  D#7 1244 G7  1567 C#8 2217
    16 D6  587 F#6 739  B7  987  E7  1318 G#7 1661 D8  2349
    17 D#6 622 G6  783  C7  1046 F7  1396 A8  1760 D#8 2489
    18 E6  659 G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8  2637
    19 F6  698 A7  880  D7  1174 G7  1567 B8  1975 F8  2793
    20 F#6 739 Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8 2959
    21 G6  783 B7  987  E7  1318 A8  1760 C#8 2217 G8  3135
    22 G#6 830 C7  1046 F7  1396 Bb8 1864 D8  2349 G#8 3322
    23 A7  880 C#7 1108 F#7 1479 B8  1975 D#8 2489 A9  3520
    24 Bb7 932 D7  1174 G7  1567 C8  2093 E8  2637 Bb9 3729
    
+ 18 Frets
    S  6       5        4        3        2        1
    
    0  B5  246 D#5 311  G#5 415  C#6 554  F6  698  Bb7 932
    1  C5  261 E5  329  A6  440  D6  587  F#6 739  B7  987
    2  C#5 277 F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    3  D5  293 F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    4  D#5 311 G5  391  C6  523  F6  698  A7  880  D7  1174
    5  E5  329 G#5 415  C#6 554  F#6 739  Bb7 932  D#7 1244
    6  F5  349 A6  440  D6  587  G6  783  B7  987  F7  1318
    7  F#5 369 Bb6 466  D#6 622  G#6 830  C7  1046 F#7 1396
    8  G5  391 B6  493  E6  659  A7  880  C#7 1108 G7  1479
    9  G#5 415 C6  523  F6  698  Bb7 932  D7  1174 G#7 1567
    10 A6  440 C#6 554  F#6 739  B7  987  D#7 1244 A8  1760
    11 Bb6 466 D6  587  G6  783  C7  1046 E7  1318 Bb8 1864
    12 B6  493 D#6 622  G#6 830  C#7 1108 F7  1396 B8  1975
    13 C6  523 E6  659  A7  880  D7  1174 F#7 1479 C8  2093
    14 C#6 554 F6  698  Bb7 932  D#7 1244 G7  1567 C#8 2217
    15 D6  587 F#6 739  B7  987  E7  1318 G#7 1661 D8  2349
    16 D#6 622 G6  783  C7  1046 F7  1396 A8  1760 D#8 2489
    17 E6  659 G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8  2637
    18 F6  698 A7  880  D7  1174 G7  1567 B8  1975 F8  2793
    19 F#6 739 Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8 2959
    20 G6  783 B7  987  E7  1318 A8  1760 C#8 2217 G8  3135
    21 G#6 830 C7  1046 F7  1396 Bb8 1864 D8  2349 G#8 3322
    22 A7  880 C#7 1108 F#7 1479 B8  1975 D#8 2489 A9  3520
    23 Bb7 932 D7  1174 G7  1567 C8  2093 E8  2637 Bb9 3729
    24 B7  987 D#7 1244 G#7 1661 C#8 2217 F8  2793 B9  3951

+ 19 Frets
    S  6        5        4        3        2        1
    
    0  C5  261  E5  329  A6  440  D6  587  F#6 739  B7  987
    1  C#5 277  F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    2  D5  293  F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    3  D#5 311  G5  391  C6  523  F6  698  A7  880  D7  1174
    4  E5  329  G#5 415  C#6 554  F#6 739  Bb7 932  D#7 1244
    5  F5  349  A6  440  D6  587  G6  783  B7  987  F7  1318
    6  F#5 369  Bb6 466  D#6 622  G#6 830  C7  1046 F#7 1396
    7  G5  391  B6  493  E6  659  A7  880  C#7 1108 G7  1479
    8  G#5 415  C6  523  F6  698  Bb7 932  D7  1174 G#7 1567
    9  A6  440  C#6 554  F#6 739  B7  987  D#7 1244 A8  1760
    10 Bb6 466  D6  587  G6  783  C7  1046 E7  1318 Bb8 1864
    11 B6  493  D#6 622  G#6 830  C#7 1108 F7  1396 B8  1975
    12 C6  523  E6  659  A7  880  D7  1174 F#7 1479 C8  2093
    13 C#6 554  F6  698  Bb7 932  D#7 1244 G7  1567 C#8 2217
    14 D6  587  F#6 739  B7  987  E7  1318 G#7 1661 D8  2349
    15 D#6 622  G6  783  C7  1046 F7  1396 A8  1760 D#8 2489
    16 E6  659  G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8  2637
    17 F6  698  A7  880  D7  1174 G7  1567 B8  1975 F8  2793
    18 F#6 739  Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8 2959
    19 G6  783  B7  987  E7  1318 A8  1760 C#8 2217 G8  3135
    20 G#6 830  C7  1046 F7  1396 Bb8 1864 D8  2349 G#8 3322
    21 A7  880  C#7 1108 F#7 1479 B8  1975 D#8 2489 A9  3520
    22 Bb7 932  D7  1174 G7  1567 C8  2093 E8  2637 Bb9 3729
    23 B7  987  D#7 1244 G#7 1661 C#8 2217 F8  2793 B9  3951
    24 C7  1046 E7  1318 A8  1760 D8  2349 F#8 2959 C9  4186

+20 Frets
    S  6        5        4        3        2        1
    
    0  C#5 277  F5  349  Bb6 466  D#6 622  G6  783  C7  1046
    1  D5  293  F#5 369  B6  493  E6  659  G#6 830  C#7 1108
    2  D#5 311  G5  391  C6  523  F6  698  A7  880  D7  1174
